Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Greenland,GRL,27295.9523444254,27314.1070965508,26011.6277169031,24748.5335683272,26073.0269742062,26899.8020031783,27262.4138468824,27613.4807529028,29702.6890009602,30111.9578470097,32193.0025256533,32514.7599681473,32051.6655893815,31842.2401042381,33899.1253315514,34814.543522518,37394.6156502563,37763.8983912884,39281.0091957183,39870.417443419,40532.5081049666,41147.9676321657,41831.8803722711,40827.7824968374,40629.9625184505
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Hungary,HUN,..,8852.11507394962,8584.2292204313,8544.51297729907,8808.38191914486,8952.03936979968,8968.69896622656,9286.95875845449,9702.8905671253,10040.5122061827,10490.3503172185,10918.2488056723,11445.1935836058,11919.7688871317,12544.0903718178,13120.6202561212,13647.1523654832,13727.7348269495,13869.4411656877,12974.1441804958,13092.2337567695,13347.5840177081,13196.1533398038,13509.9242469344,14119.070416617
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Iceland,ISL,31262.7091951215,30833.3450721765,29421.0140160215,29505.8942155551,30306.867266748,30178.0490481183,31451.8158407223,32727.8960552338,34505.6941275043,35455.8922143852,36610.691900474,37512.2740509131,37295.9335758381,37942.3449326667,40657.0748601593,42701.5866826206,43796.6931060829,46695.2130303686,46531.3054022458,43152.6922850769,41851.7354772988,42543.1405342881,42875.6454912729,44301.7552498703,44775.6351637298
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Ireland,IRL,23714.7554851339,24033.7898766211,24668.4279321725,25206.3453525063,26552.3065365257,28961.6018862637,30977.208033019,33823.8509665596,36318.1358474691,39724.0306124507,42945.2565861801,44719.9233412203,46746.9909670838,47426.3910818944,49678.4203040008,51527.3350875873,52926.1939224253,54096.2717036137,50918.3486000376,48071.7297281341,48671.8882936068,49942.4701938929,49850.9831210717,50542.3815055569,54527.2561272029
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Isle of Man,IMN,25443.8059466879,25602.6187926494,25663.4202183553,26254.129019697,27241.8994072286,28305.931022199,30333.7365237759,32733.2712831961,36884.1364573668,41607.2185471688,43464.7077513431,45402.2007367997,47625.6732403776,50152.5280260533,52232.4400900995,54749.5178612427,58354.987331966,62050.6658118088,67461.4094550447,68209.405647861,73935.6789952084,76836.267943502,80989.336436735,84002.241861627,87612.1211649662
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Italy,ITA,30839.278333373,31292.0530946068,31531.6900203869,31243.6790226551,31909.2367105491,32829.8827518868,33242.8522991256,33835.0731328908,34371.9820181408,34902.2621269685,36180.7783332899,36801.2938105496,36837.8639859992,36729.9755411316,37070.3305155452,37238.9365291342,37872.1683558927,38236.7956108395,37585.3373525671,35363.4004619474,35849.3731979401,35994.1335816766,34885.2968955209,33887.2981674565,33615.9717818679
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Kazakhstan,KAZ,5890.27604343,5209.68159952491,4936.9912513304,4512.62020400203,4001.66928058981,3738.46947329972,3814.49932695407,3941.12484786578,3933.55776763006,4078.42679261378,4491.59182333064,5106.63416701035,5606.85299741729,6107.70925930304,6647.69212950055,7227.98294898919,7917.19534235689,8523.76620458622,8698.42365362226,8573.77275910731,9070.64997199985,9603.59325042709,9923.81462005517,10368.6666778929,10645.456264957
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,1919.83783261085,2436.03967111479,2417.32162909409,2560.14244752278,2625.23508579839,2781.73183747801,2883.73863951767,3069.09805729264,3125.0680894871,3203.66288547379,3283.21193843172,3405.50091123445,3473.60239605837,3555.88125845593,3603.75483476904
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Kyrgyz Republic,KGZ,1095.93262805238,993.509724982557,845.709606636806,714.762829974723,571.403996831761,535.043964563196,564.531454061683,611.521285879766,614.989848634769,628.069322847163,654.312311839924,682.624141983275,676.269634182213,716.264250843561,757.374428304605,747.565616648644,762.520116111145,819.806297297809,880.278820143015,894.81795864929,880.037775119109,921.177039121392,905.165668802713,984.239033535116,1003.51040402907
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Latvia,LVA,..,..,..,..,..,5140.52815929204,5321.39679038991,5857.03658202075,6298.12609983124,6515.89272282384,6934.72292638759,7478.76310467515,8103.58763662909,8872.10319923346,9717.10904632295,10873.4142851194,12278.3070358248,13614.2563693779,13270.0004134053,11547.9907675541,11326.2194746243,12270.3406215312,12924.7261592272,13381.3317300188,13758.9553079116
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,141165.082856705,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Lithuania,LTU,..,..,..,..,..,5322.41952544427,5639.23688820173,6152.13698762214,6659.5980950334,6630.9145655744,6933.58786910926,7447.07745294769,8014.63690893918,8931.51953507369,9624.01373328868,10537.9103730548,11500.5291506331,12928.2599422279,13405.1882370579,11546.8222513116,11984.8685698823,12999.4267391649,13679.1490041819,14301.7297553804,14935.5350183879
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Luxembourg,LUX,65921.9101702064,70667.2383696508,71003.6691215862,72999.737639745,74763.8711649338,74776.8054689525,74790.0675957683,78075.530561911,81771.4409779514,87516.4451246196,93462.9248464056,94695.3392381768,97287.5972796707,97678.4605355307,99778.4687902506,101380.774586459,104943.440343903,111968.349480982,108577.352288198,101939.613397919,104965.306078267,105264.748445355,102404.611908171,103721.747011941,107152.908941893
