Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Myanmar,MMR,197.209845108435,193.24446639004,209.26521013938,219.283883020603,232.909398447174,246.064270653958,258.595068629761,269.649527317906,281.731704261416,308.590109343454,346.774645407117,381.703009621383,422.95839968759,476.612438121621,536.210103605618,603.832088706386,677.703647125548,753.951893658358,826.094698526859,907.362385848659,987.73658320217,1034.77235995095,1101.20616541062,1183.27923524062,1266.12409104586
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2947.34039376572,3972.83518061013,4325.04987676391,4912.59955837279,5469.15568405628,5890.77096883912,7510.28825263119,9360.6290450809
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,New Zealand,NZL,25238.3072472515,23782.8911976455,23797.5898060174,25032.7043256575,25970.3977923704,26804.8312659699,27341.0756274366,27533.7888850208,27512.4692001892,28861.1177959172,29525.1203253083,30363.3211189094,31233.9109642132,32019.1455497404,32792.1654022348,33494.5805268678,34016.6202858532,34674.0102448102,33996.0772420506,33555.4656671981,33691.3483689734,34194.4455859056,34771.294065037,35350.4437813159,36006.0214992661
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,21177.6963699064,21687.1321868638,21573.6309645434,19408.2782743879,18673.1323528986,18056.3172406104,16639.5812638344,14155.5399917153,14681.0230780538,13712.461635713,13803.6360639705,14089.3112890276,14468.9640430851
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Palau,PLW,..,11776.0792850295,10731.1422365827,9153.20783674311,9550.23090644014,10316.8074662626,11107.7650332883,11092.3768846473,11069.2932784187,10274.6502396269,9852.62896942316,10146.5887765776,10717.593066345,9986.37114903241,10649.7755909604,10734.6181388712,10396.3637414051,10337.1900373412,9685.21476931629,8750.11670676358,8956.28236443576,9353.9886830117,9639.91217677046,9368.21746535318,9796.87043188485
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Papua New Guinea,PNG,1490.9799983082,1592.72088023724,1768.31551795839,2038.2178517371,2105.26992172286,1984.09946413191,2082.99850125247,1950.2303809771,1828.39119180652,1814.54635913564,1724.27045960181,1678.81545899069,1634.35674335164,1628.49947083169,1631.87443015088,1693.31318260099,1690.51968936772,1833.45715282871,1785.16526681237,1862.56253227416,2004.81811175089,1982.09410696233,2029.30752959898,2061.96378563433,2271.48317913199
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Philippines,PHL,1525.81242819074,1479.69881249893,1448.94266917606,1444.64773166936,1472.98291210615,1506.58429990951,1558.71380860445,1603.21686847909,1559.20921409693,1572.68786045248,1607.20156234998,1618.96978777615,1643.20439036476,1689.98007773559,1768.10691202007,1818.31543231098,1880.19231724707,1971.28168830334,2020.15039297636,2010.79926355709,2129.49924655622,2171.49218151064,2278.63572622336,2399.60718984845,2505.81886501868
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Samoa,WSM,2333.76468229484,2263.27312295205,2238.36527844474,2307.32532277415,2227.60808351717,2357.15235800415,2509.7633685494,2512.48999530835,2556.01386662495,2600.23926861232,2766.53104153647,2942.41193933644,3052.56499842121,3171.00860587818,3296.90235240644,3412.02830379059,3456.82243616669,3651.35095100726,3663.27681608577,3462.60922404191,3453.43429763501,3624.57290241731,3609.73711936851,3510.92488288331,3524.59564866734
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Singapore,SGP,22178.4893943358,22997.7845338278,23898.8977032521,25990.3140287576,27939.6348618883,29008.4995541899,29951.0196044356,31363.408990084,29641.2258279364,31197.6051202269,33390.0584777032,32191.9400902591,33242.9863316237,35233.1344804816,38117.4105337566,40020.2601607487,42223.8913630418,44191.2380925911,42650.1020802336,41133.2998100586,46569.6795060716,48447.6805765914,49103.7087817268,50731.2969399816,51865.7179867902
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Solomon Islands,SLB,1279.44226371672,1318.5748049242,1444.47663565027,1459.86983290886,1549.49563314794,1630.23823122705,1610.48050076902,1543.52116586011,1528.03923829279,1479.40444648984,1234.29920292736,1105.68874286125,1046.55883851366,1085.87788222392,1110.35067905966,1141.74497325165,1191.79605112733,1249.14968628331,1307.17676914428,1217.37777309225,1272.44802510598,1405.46962568198,1439.18960784024,1451.04835346801,1442.23255374585
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Thailand,THA,2502.71271791001,2684.8452313224,2872.79787185008,3081.75303549132,3297.86779352882,3530.29398493076,3688.93420348057,3545.38806104305,3235.7322429727,3345.15601545615,3458.05393141622,3544.20834359561,3731.02710706035,3969.41556573934,4190.03227569788,4337.26335679049,4525.15928176155,4744.33322739726,4800.81053710194,4743.69047171032,5075.30217639529,5093.58050034404,5437.23709163203,5561.29153294938,5589.6987322749
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,602.95413143072,684.856102964707,617.546557994764,580.587111761041,565.345797747178,584.533052252932,538.692445150646,591.116114941959,666.677727307592,743.75556945058,806.062774481769,853.152629214443,876.448607559424,878.562200150229,893.871542912107
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Tonga,TON,2544.34119037968,2702.44695412291,2704.63235897271,2801.39119234082,2934.33237178613,3035.55393704287,3026.63381468395,3011.52628495829,3080.34700189979,3184.96516206739,3275.81211103324,3375.59385581099,3470.83323781077,3522.53194148506,3488.58298969439,3521.50709733802,3470.64655492,3304.36069678579,3385.34810739498,3442.87215311381,3548.0683985325,3631.54327090873,3650.81925127998,3524.2320730349,3581.83661195187
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Tuvalu,TUV,2381.64689071268,2453.97580035216,2506.90670107384,2596.56033378462,2852.98297728824,2698.46202241507,2530.46887392669,2777.29622581027,3197.81462087019,3134.67055454994,3079.53011797931,3099.58103830016,3301.32979397773,3148.14895517929,3065.71685774683,2910.71379687003,2940.71144792643,3095.09858688954,3310.83516443408,3133.4634303266,3021.88952810147,3247.42790122616,3223.67138757065,3237.14847980011,3282.52385700165
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Vanuatu,VUT,2564.65398512152,2572.46665240519,2563.23999847502,2508.61908317948,2662.60251687078,2625.16277108758,2630.53036580676,2709.3414331922,2777.02282217083,2736.12334026525,2839.9324726124,2679.65554297233,2481.52293136115,2522.92281404708,2556.89943357105,2625.26906802965,2777.66595589624,2850.72304789954,2962.0082239378,2987.93516991805,2965.80243434839,2932.87208142875,2916.63935343787,2907.61023080067,2909.77541758113
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Vietnam,VNM,431.881723786076,448.027153575601,476.775748443694,505.110033805626,539.608121372864,581.076082772562,625.584268762826,667.14285969707,696.610020170595,721.235668095154,761.61017123494,800.259928583188,842.365516772556,891.871181411213,950.129911684752,1012.37070742887,1073.01280029226,1138.87368259353,1191.99875326576,1244.03715248655,1310.37027294129,1377.13398392294,1433.1291439162,1493.56250968927,1565.02049748023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 05/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
